"probe_id","mgi_symbol","GSM5429757","GSM5429758","GSM5429759","GSM5429760","GSM5429761","GSM5429762","GSM5429763","GSM5429764","GSM5429765","GSM5429766","GSM5429767","GSM5429768"
"10338001",NA,11.45495,11.47477,11.80305,11.91214,11.58391,11.65971,11.62075,11.96633,11.89563,11.93217,11.96378,11.98236
"10338002",NA,6.68276,6.732846,6.26465,6.351782,6.642982,6.483627,6.635252,6.660903,6.817982,6.74535,6.896832,6.875243
"10338003",NA,9.74559,9.779051,10.05598,10.15551,9.885964,9.921167,9.869284,10.2633,10.27862,10.27858,10.39649,10.41323
"10338004",NA,8.670921,8.526449,8.919804,9.093576,8.751609,8.885127,8.793393,9.268103,9.042498,9.099201,9.122228,9.222668
"10338005",NA,3.267582,3.266962,3.262789,3.229024,3.386798,3.228507,3.303369,3.220633,3.216449,3.204922,3.265501,3.217284
"10338006",NA,3.434659,3.466503,3.375498,3.357134,3.534542,3.434468,3.475749,3.423671,3.446718,3.413262,3.484243,3.469683
"10338007",NA,3.749773,3.741602,3.573884,3.568769,3.762111,3.662913,3.747054,3.701532,3.726794,3.697785,3.801623,3.748104
"10338008",NA,4.237452,4.234908,3.957714,4.021658,4.275781,4.12503,4.279122,4.232872,4.364284,4.26785,4.365072,4.38163
"10338009",NA,8.701319,8.734664,8.398867,8.515703,8.661304,8.701078,8.692604,8.841712,8.917042,8.93994,9.180775,9.092031
"10338010",NA,3.340433,3.291815,3.277954,3.23955,3.358584,3.289615,3.317731,3.27793,3.276871,3.254687,3.305823,3.272291
"10338011",NA,5.988483,6.054547,5.583631,5.605905,5.981521,5.85571,6.00888,6.045644,6.295362,6.197515,6.28698,6.272458
"10338012",NA,3.349681,3.374842,3.344694,3.286545,3.42755,3.357679,3.407948,3.361953,3.356794,3.337799,3.405167,3.364236
"10338013",NA,3.230129,3.171909,3.15595,3.131764,3.276554,3.191121,3.250226,3.106126,3.121487,3.078783,3.138241,3.103405
"10338014",NA,3.23778,3.220885,3.218627,3.192037,3.277037,3.247294,3.291952,3.185733,3.176937,3.153079,3.198516,3.169112
"10338015",NA,3.175636,3.193695,3.180205,3.151006,3.281556,3.178394,3.244296,3.12566,3.138154,3.112285,3.171115,3.144877
"10338016",NA,7.962391,7.904767,7.502271,7.662468,7.89002,7.829341,7.878911,7.992277,8.133112,8.102696,8.244678,8.230919
"10338017",NA,12.46967,12.37662,12.79817,12.97129,12.67426,12.71336,12.79762,13.04949,12.86715,12.90781,12.94104,12.88922
"10338018",NA,7.121071,7.163455,6.64283,6.673814,7.093584,6.923099,7.084014,7.11118,7.308031,7.259269,7.372862,7.335831
"10338019",NA,5.442604,5.553377,5.078601,5.151135,5.456494,5.353958,5.498268,5.460001,5.700669,5.563276,5.68469,5.64965
"10338020",NA,8.475503,8.437083,8.088729,8.236178,8.426223,8.394602,8.374743,8.53725,8.688168,8.641632,8.897789,8.812968
"10338021",NA,3.519639,3.591051,3.476945,3.426172,3.60471,3.526901,3.562509,3.47326,3.575653,3.509867,3.589582,3.538976
"10338022",NA,3.445147,3.457313,3.388542,3.358281,3.555896,3.447146,3.479254,3.430179,3.414339,3.396975,3.458216,3.428754
"10338023",NA,3.912224,3.993295,3.711719,3.738385,3.901879,3.861146,3.90295,3.881772,3.97464,3.953027,3.978299,4.013205
"10338024",NA,7.481167,7.529866,7.044069,7.201617,7.439914,7.34634,7.420139,7.433365,7.65256,7.607141,7.755889,7.697943
"10338025",NA,8.385093,8.504316,8.900745,8.950266,8.86294,8.526421,8.694817,8.954043,8.959095,8.974765,9.130237,8.953231
"10338026",NA,12.911,12.75133,13.13921,13.2431,12.9235,13.00852,13.05774,13.32042,13.14488,13.24558,13.2263,13.18971
"10338027",NA,7.478727,7.496562,7.086668,7.219593,7.452174,7.305484,7.434355,7.619326,7.73098,7.686287,7.825425,7.760825
"10338028",NA,4.815927,4.858753,4.45636,4.563182,4.877522,4.759621,4.832674,4.821815,4.985612,4.875801,5.00959,5.039548
"10338029",NA,9.269747,9.134327,9.727367,9.948973,9.567412,9.524623,9.4129,9.941895,9.621011,9.754687,9.932781,9.810668
"10338030",NA,3.230697,3.255144,3.210149,3.180485,3.298464,3.242418,3.288867,3.216172,3.225921,3.179264,3.249007,3.205073
"10338031",NA,3.19622,3.184263,3.146933,3.14859,3.256959,3.145245,3.218486,3.112197,3.105628,3.083555,3.140214,3.108291
"10338032",NA,3.219764,3.255403,3.225158,3.19783,3.299415,3.227566,3.299501,3.203258,3.195678,3.162102,3.237074,3.201958
"10338033",NA,7.10338,7.151223,6.657274,6.719249,7.102055,6.979395,7.126511,7.171439,7.324899,7.272708,7.406308,7.356533
"10338034",NA,3.976611,4.058001,3.80562,3.800301,4.042046,3.944543,4.040133,3.974866,4.035233,4.023304,4.113681,4.066195
"10338035",NA,8.540368,8.567014,8.849288,8.895329,8.691757,8.72823,8.703095,8.986682,8.964712,8.954384,9.07566,9.099894
"10338036",NA,9.003461,8.727834,9.396729,9.529747,9.224563,9.040323,9.17022,9.513957,9.303046,9.395309,9.405968,9.423333
"10338037",NA,4.105359,4.215324,4.095036,4.084721,4.207636,4.135065,4.17191,4.098173,4.09607,4.05863,4.121902,4.096673
"10338038",NA,2.968923,3.236383,3.206191,3.11926,3.154613,3.220261,3.471345,2.987365,3.17402,3.110073,3.183881,3.121047
"10338039",NA,8.552431,8.462635,8.16034,8.26565,8.507556,8.416733,8.415883,8.499594,8.711578,8.610535,8.853778,8.75935
"10338040",NA,4.696453,4.715792,4.328913,4.299812,4.729264,4.638952,4.641135,4.683816,4.863766,4.815825,4.879725,4.843317
"10338041",NA,10.62267,10.4101,11.13001,11.38846,10.73292,10.86366,10.89754,11.22055,10.89799,11.12773,11.15059,11.12848
"10338042",NA,9.441113,9.53087,9.837223,10.0075,9.799528,9.777568,9.792279,10.28962,10.18923,10.11418,10.27181,10.28774
"10338043",NA,3.172497,3.179506,3.143747,3.142162,3.254506,3.163616,3.175795,3.112152,3.115734,3.096314,3.138496,3.096272
"10338044",NA,11.66389,11.5824,11.87298,12.12747,11.84414,11.82213,11.9026,12.26874,12.14592,12.14443,12.26454,12.25988
"10338045",NA,8.309605,8.317912,8.068136,8.250569,8.057157,8.19164,8.379074,8.619496,8.573396,8.64416,9.10959,8.909818
"10338046",NA,4.362618,4.408519,4.06424,4.072483,4.384551,4.289731,4.318998,4.347278,4.466276,4.403602,4.505481,4.480826
"10338047",NA,5.292966,5.435973,5.306648,5.190848,5.358454,5.398251,5.337227,5.415719,5.320129,5.311788,5.400373,5.355525
"10338048",NA,3.731855,3.779323,3.622025,3.602109,3.788633,3.694592,3.766459,3.755658,3.793778,3.800199,3.84895,3.829161
"10338049",NA,8.866228,8.808576,8.395616,8.608086,8.72548,8.691595,8.721343,8.850073,8.968915,8.969437,9.157833,9.096637
"10338050",NA,3.222889,3.219751,3.195621,3.190444,3.292575,3.19804,3.268116,3.155362,3.167969,3.151251,3.210088,3.169274
"10338051",NA,6.293739,6.273667,5.753007,5.820917,6.226428,6.04278,6.172496,6.166542,6.419467,6.358903,6.418128,6.418488
"10338052",NA,3.60094,3.601594,3.469593,3.471932,3.632393,3.547544,3.599674,3.59899,3.589289,3.579298,3.642482,3.591523
"10338053",NA,8.362149,8.373584,8.004487,8.205889,8.357333,8.28117,8.367853,8.427697,8.617655,8.570216,8.775802,8.648557
"10338054",NA,5.506472,5.601321,5.128712,5.126097,5.52602,5.418593,5.51319,5.528406,5.743742,5.66747,5.679098,5.768562
"10338055",NA,7.954346,7.956345,7.536788,7.654665,7.822435,7.807351,7.910995,7.977433,8.108985,8.074342,8.290859,8.217333
"10338056",NA,3.96223,4.044678,3.93874,3.917164,4.037607,3.972794,4.000733,3.920374,3.987967,3.952673,3.988231,3.949987
"10338057",NA,3.30965,3.352388,3.291653,3.275291,3.437523,3.340854,3.325821,3.30344,3.287753,3.265335,3.330166,3.300767
"10338058",NA,3.337945,3.131982,3.061002,3.099445,3.202302,3.109087,3.015866,3.057083,3.05236,3.002417,3.212313,3.076518
"10338059",NA,12.92596,12.96731,13.16833,13.23223,13.02151,13.0659,13.06929,13.36324,13.28882,13.32684,13.30763,13.32962
"10338060",NA,3.921801,3.990659,3.910847,3.917907,4.014465,3.994484,4.020251,3.882387,3.925568,3.941079,3.975638,3.943596
"10338061",NA,6.679409,6.724478,6.280705,6.29496,6.610769,6.486831,6.627881,6.714265,6.901837,6.84615,6.982062,6.885832
"10338062",NA,8.610405,8.656059,8.331282,8.43265,8.618204,8.538672,8.585876,8.701906,8.801135,8.800138,8.963511,8.901608
"10338064",NA,4.166333,4.380054,4.2419,4.217828,4.369137,4.319164,4.275458,4.280456,4.203049,4.163339,4.255211,4.22777
"10338065",NA,5.104036,5.232136,5.132662,4.978377,5.204869,5.216181,5.146093,5.356514,5.167024,5.162875,5.296611,5.248543
"10338066",NA,3.902219,3.962742,3.921762,3.898561,4.045548,4.009325,3.995418,3.890003,3.943232,3.947429,3.986516,3.980615
"10338067",NA,4.793929,4.978046,4.952231,4.826231,4.890475,4.86622,4.856718,4.836645,4.683738,4.69595,4.794559,4.780934
"10338068",NA,6.282341,6.217208,6.609909,6.189476,6.531019,6.164236,6.400304,6.156311,6.549266,5.992539,6.442814,6.056778
"10338069",NA,5.043468,5.512729,4.700552,5.119375,5.038537,5.477783,5.196701,5.097636,4.346765,4.863224,4.563832,4.4933
"10338070",NA,3.469437,3.58831,3.854764,3.947486,3.849308,3.545417,4.232649,3.504068,3.412733,3.643235,3.776698,3.968044
"10338071",NA,3.890277,3.721158,4.068425,3.818801,3.85633,3.615869,3.936132,4.058224,3.762926,3.836086,3.715611,3.855335
"10338072",NA,3.402627,3.835112,3.811718,3.829786,3.95291,3.882258,3.588262,3.798169,3.670498,3.988922,3.611094,3.603537
"10338073",NA,5.631644,5.434223,5.3097,5.666362,5.516357,5.374258,4.924707,4.641508,5.121421,5.603501,5.230708,4.986112
"10338074",NA,10.29672,10.2206,10.45204,10.34446,10.37584,10.72567,10.49167,10.78255,11.28856,10.75439,10.74147,10.54634
"10338075",NA,6.261477,6.421301,6.60669,6.618991,6.760079,6.497652,6.470193,6.860302,6.781721,6.517911,6.600258,6.603767
"10338076",NA,9.605415,9.549709,9.235127,9.148089,9.710892,9.67883,9.592796,9.237622,9.593259,9.301414,9.166578,9.312385
"10338077",NA,10.59726,10.71929,10.80585,10.62692,10.62573,10.45988,10.69951,9.832691,9.939983,9.973625,9.710663,9.82581
"10338078",NA,5.879794,5.220119,4.994637,5.405126,6.202339,6.359549,6.324416,6.317418,6.377004,6.314114,6.500553,6.251294
"10338079",NA,4.57461,4.137129,4.362092,4.798537,4.483291,4.720329,4.699347,4.313456,4.321189,4.585677,4.933942,4.310821
"10338080",NA,4.427092,4.675132,3.931176,4.106621,4.4937,3.950461,4.603446,4.815904,4.762001,5.244664,4.694884,4.836787
"10338081",NA,4.998406,6.195493,6.067251,5.89683,6.36309,5.700479,5.65448,5.638274,6.299025,6.020943,5.520523,5.771978
"10338082",NA,6.383792,6.456826,6.451901,6.784191,6.638799,6.405937,6.47536,6.745439,6.773713,6.62001,5.992912,6.848379
"10338083",NA,3.917396,3.760176,3.765482,4.176581,4.319736,4.135783,3.842352,4.279495,3.89407,4.074172,4.281507,3.970002
"10338084",NA,5.108721,5.524821,5.602736,5.670003,5.803954,5.335197,5.043814,5.336425,5.255138,5.20391,5.175911,5.342047
"10338085",NA,7.890394,7.471976,7.02546,7.733642,7.952374,7.682827,7.958349,7.385125,7.499771,7.521185,7.681259,7.205242
"10338086",NA,7.763577,7.763181,7.333927,7.757932,7.886641,7.651654,7.534249,8.137446,9.25934,8.620374,7.558207,7.756469
"10338087",NA,4.551658,5.906409,5.701657,5.891777,5.521112,5.801326,5.603601,5.875214,6.508413,5.939907,5.487257,5.671128
"10338088",NA,4.001995,4.018444,3.568096,3.292176,3.739954,3.745122,3.514999,3.666313,3.608868,3.672217,3.650583,4.603551
"10338089",NA,4.996896,5.448677,5.417505,4.42233,4.166406,5.120698,4.994732,3.968849,4.693202,4.780432,4.537472,4.126853
"10338090",NA,4.958739,4.469313,4.897208,5.17634,4.710442,4.366861,4.631984,4.281838,4.964998,5.027039,5.094531,4.572764
"10338091",NA,5.563568,5.610314,5.28844,5.17366,5.701171,6.286003,4.877194,5.533893,5.222053,5.548022,5.314171,5.467492
"10338092",NA,6.44677,7.228991,5.586309,7.256196,6.688222,6.746259,6.785894,6.683789,6.616748,6.69643,6.168438,6.789411
"10338093",NA,5.874826,5.365808,5.606729,5.106928,4.936899,5.056138,4.591279,5.061947,4.871567,4.941881,4.078382,4.673383
"10338094",NA,9.163683,9.078846,8.880548,9.019994,8.884886,9.071968,8.777492,9.182637,9.579562,9.533316,9.377928,9.687142
"10338095",NA,11.86847,11.96668,11.80105,11.69188,11.72755,11.99892,11.7491,11.7153,11.54143,11.55689,11.62373,11.7516
"10338096",NA,5.805382,5.555219,5.597103,5.511917,5.236258,5.588239,5.745692,5.851775,6.258308,5.928587,5.281028,4.790859
"10338097",NA,5.581795,5.122883,3.916654,4.34249,6.331902,4.095626,3.612338,4.343239,4.269196,3.867062,3.434462,4.321452
"10338098",NA,6.818259,7.042251,7.223952,7.613417,5.971279,7.203269,7.075844,6.855002,7.354906,7.573863,6.93259,7.166164
"10338099",NA,4.463051,4.811958,5.322049,5.019532,5.388108,5.010877,5.261907,4.940031,4.925341,5.011824,5.011928,5.08217
"10338100",NA,3.172765,3.340673,3.546149,3.465243,3.449572,3.043148,3.442279,3.257643,3.374321,3.218933,3.19252,3.303338
"10338101",NA,6.135786,5.613466,6.615184,5.986899,6.089189,6.517672,6.053215,7.059011,7.039719,6.89895,6.480423,6.760582
"10338102",NA,3.415448,3.757474,3.425128,3.673922,3.464992,3.973563,3.356362,3.396473,3.444103,3.536946,3.266623,3.434239
"10338103",NA,4.349514,4.998419,5.565632,6.057571,4.459768,4.856567,5.364112,6.087274,6.344779,6.304274,5.295536,5.075756
"10338104",NA,8.164994,8.051284,7.914126,7.824104,7.611618,7.90753,7.673336,8.067678,8.180217,8.031096,8.181868,7.987163
"10338105",NA,4.74169,4.362795,4.226067,4.17821,3.518048,4.930876,4.556356,4.410048,5.331465,6.12227,4.837935,4.406268
"10338106",NA,9.26636,9.238896,9.17059,9.318959,9.186561,9.387294,9.094374,9.44112,9.509842,9.453117,9.222994,9.552817
"10338107",NA,6.938849,6.252901,6.464144,7.259074,6.373671,7.104697,6.7998,7.09352,7.209332,7.128388,7.218005,7.199336
"10338108",NA,4.850334,4.721722,5.125294,5.21359,5.392753,4.998856,5.240175,5.511597,4.610888,5.278569,4.982475,5.313786
"10338109",NA,5.345793,5.75358,6.43401,4.303567,6.344954,5.913216,6.364443,6.232068,6.049764,6.080913,5.068573,5.298373
"10338110",NA,4.733982,4.761133,5.713853,4.053591,4.776666,4.94372,3.727891,4.868769,4.714521,4.949104,5.324236,5.501964
"10338111",NA,11.45234,11.72354,11.29397,11.15741,11.82924,11.91789,11.75577,11.30188,11.38561,11.30684,11.51208,11.51027
"10338112",NA,5.826639,5.885634,5.481333,5.247519,5.463206,5.753002,6.098115,4.595477,5.443397,5.721319,4.840562,5.448067
"10338113",NA,4.055124,3.40838,3.571616,4.003666,3.892146,4.254226,3.52389,3.72838,3.284628,3.54952,3.140219,3.366005
"10338114",NA,4.078485,4.199343,4.176138,3.687823,3.780426,4.48078,4.25666,4.098358,4.031132,4.07942,3.855254,4.204651
"10338115",NA,4.528305,4.665149,4.670742,5.094074,5.706994,4.341625,4.519261,5.835572,5.813863,5.578793,5.404135,6.117682
"10338116",NA,9.499667,9.79002,10.12786,9.709442,9.826118,9.682034,9.821841,9.720283,10.03505,9.694183,9.861128,9.815938
"10338117",NA,8.674503,8.918489,8.822555,8.59749,8.658454,8.732481,8.368906,8.527487,8.667192,8.629332,8.718691,8.645482
"10338118",NA,4.084126,4.500769,3.392308,4.663894,4.363986,5.019213,4.546774,4.431784,4.212439,4.056753,4.116405,4.30917
"10338119",NA,7.038475,6.429619,5.679254,5.566707,6.452192,6.310565,6.703668,6.075077,6.045297,6.05896,6.364427,6.208995
"10338120",NA,10.55057,10.72233,10.84535,10.48292,10.4543,10.76105,10.70255,10.86799,10.39255,10.63885,10.48281,10.73378
"10338121",NA,3.497377,3.798368,3.852333,3.725304,3.563424,3.864578,3.90415,3.948349,3.919171,4.257701,3.744959,3.428307
"10338122",NA,3.908327,4.200686,4.211543,4.023244,4.790236,4.395099,4.4062,4.501342,4.314389,4.13568,4.023253,4.143795
"10338123",NA,8.38609,8.075109,8.459876,7.934118,8.209028,8.140379,8.193406,8.377124,8.458318,8.156655,8.099055,8.131907
"10338124",NA,6.114853,6.248541,6.81866,6.399602,6.452203,6.323689,6.386901,6.282344,6.747835,6.292561,6.396968,6.411159
"10338125",NA,3.864236,3.950678,3.598242,3.955639,3.986418,3.842368,4.251009,4.365394,4.375215,4.058581,4.192754,4.0907
"10338126",NA,3.253602,3.244261,3.444448,3.191077,3.568506,3.284779,3.601435,3.332274,3.280157,3.25943,3.488854,3.23906
"10338127",NA,4.398143,4.458712,4.545033,4.248111,4.619953,4.580287,4.466764,4.51355,4.230459,4.690893,4.535736,5.61826
"10338128",NA,9.633682,9.857125,9.449191,9.28678,10.03119,9.645401,9.832146,9.403982,9.825645,9.562617,9.518824,9.652149
"10338129",NA,5.4474,6.81336,6.796075,6.620519,6.201139,6.976873,6.847294,7.285246,7.415816,6.983874,6.615449,6.621955
"10338130",NA,3.872961,4.11516,4.1394,3.564231,3.9059,4.461524,4.676416,3.70953,3.419103,4.077663,3.880651,4.073318
"10338131",NA,3.884697,3.318516,3.411491,4.121208,4.117166,4.205637,4.000409,3.687328,4.102265,3.906428,3.845894,4.089809
"10338132",NA,3.481818,3.577268,3.722563,3.706669,3.470896,3.359595,3.597832,3.831679,3.353378,3.419045,3.458407,3.361936
"10338133",NA,5.149694,4.862825,5.245237,5.981909,5.603885,6.160478,5.543039,5.313024,5.746709,5.563737,5.780874,5.071989
"10338134",NA,9.754618,9.871933,10.20134,9.441693,9.014448,8.939185,9.352755,9.027637,9.477777,9.438863,9.840491,10.1752
"10338135",NA,6.761331,6.187513,6.509525,6.476257,6.284626,6.105145,6.528952,6.635382,6.507794,7.180665,6.916207,6.672063
"10338136",NA,6.567931,7.610159,7.029314,6.5089,7.314505,7.551635,6.624057,7.567533,7.531255,7.541019,7.54687,7.55528
"10338137",NA,6.015152,6.089381,6.424785,6.17521,6.657595,6.459822,5.93073,6.255288,6.571993,6.519426,5.509662,5.317895
"10338138",NA,9.806639,9.8808,9.949507,9.937832,9.819948,9.504492,9.740385,9.649198,9.555649,9.612515,9.773767,9.860991
"10338139",NA,7.057106,7.361837,6.806995,6.83328,7.1672,6.8658,7.089666,6.996903,7.406012,7.268987,7.348615,7.007329
"10338140",NA,3.482854,3.723976,4.497786,4.805929,4.04706,3.65671,3.340516,3.903486,3.563947,4.309737,3.44827,3.869871
"10338141",NA,4.98939,5.034478,5.418491,4.46704,5.070325,4.800968,5.101239,4.971058,4.989921,5.059251,5.835453,5.156183
"10338142",NA,5.885906,5.986169,5.821194,5.560808,6.84336,5.789894,6.06971,5.73253,5.912331,6.266686,6.147056,6.4132
"10338143",NA,3.235207,3.322416,3.094779,3.418006,3.280609,3.078739,3.5589,3.09268,3.124615,3.094023,3.314749,3.110866
"10338144",NA,6.85813,6.239113,7.285082,6.260581,6.781034,6.165228,6.7109,6.782637,6.942103,6.497535,6.504141,6.230792
"10338145",NA,6.428946,6.113636,5.067191,5.857326,5.484636,5.694511,5.968344,5.464594,6.082007,5.903457,5.205218,5.744078
"10338146",NA,3.859079,4.375267,4.531654,4.613412,4.219251,4.281694,4.227501,4.111495,4.499955,4.014343,4.061522,3.754986
"10338147",NA,10.82365,10.78666,10.68963,10.82669,10.79092,10.96776,10.82612,11.26698,11.21401,11.34784,11.27532,11.28679
"10338148",NA,4.610496,4.86517,4.700582,5.56296,4.559336,5.035423,5.056158,5.573864,5.681158,5.267223,5.13869,5.742259
"10338149",NA,4.088981,4.89076,4.385003,4.449311,3.496148,3.726653,3.792192,4.584688,4.376165,4.012419,5.183121,4.506148
"10338150",NA,7.251346,7.458712,7.655789,7.505897,7.322971,7.229452,7.246105,8.204998,7.773428,7.788125,8.112612,7.955825
"10338151",NA,4.855992,5.528168,5.473684,5.906343,4.731172,5.324015,5.467377,5.188203,5.001763,5.687673,4.965751,4.957257
"10338152",NA,4.857057,5.85883,5.56312,4.555288,5.375563,6.202028,5.333545,6.50281,5.670205,5.726502,5.847149,5.152288
"10338153",NA,3.885712,4.923861,4.589307,4.34249,4.414516,5.902585,3.442279,4.644763,3.627833,4.723217,3.81077,3.546108
"10338154",NA,6.044358,6.72168,5.639931,5.689949,6.394952,6.391657,6.730128,7.396886,7.65109,7.401515,6.186955,5.919475
"10338155",NA,8.642972,8.778951,8.838127,8.41819,8.703318,9.071421,9.051889,8.897306,8.351984,8.485542,8.947625,8.695328
"10338156",NA,3.942656,4.71256,4.134349,4.459256,4.561879,4.155826,4.283939,5.340139,4.571383,4.90739,4.474854,4.422997
"10338157",NA,3.980504,3.341712,4.105157,3.657315,3.701348,4.294959,4.116648,5.429817,4.581078,5.087738,3.676188,4.356431
"10338158",NA,3.640792,3.556085,3.571348,3.39229,3.484123,3.555118,4.281072,3.784981,3.523981,3.89359,3.671437,4.01421
"10338159",NA,5.244512,5.006074,5.150871,4.736292,4.823279,5.58553,5.102319,4.883629,5.347325,5.471173,5.209111,4.886539
"10338160",NA,6.575199,5.864038,7.101783,7.409431,6.977889,7.499606,7.230727,7.337795,7.647579,7.320552,6.900217,7.379843
"10338161",NA,7.772077,8.117434,7.699203,8.679134,7.881463,7.952699,8.290246,8.227966,8.501996,8.523127,8.16688,8.613154
"10338162",NA,7.215121,6.51896,7.780719,7.601706,7.984256,7.664814,7.332047,7.782079,7.773764,7.749194,7.419311,7.583144
"10338163",NA,9.973519,10.02653,10.24016,9.958624,10.06301,10.11359,10.08952,10.43858,10.44421,10.17853,10.18708,10.25114
"10338164",NA,5.926079,5.533662,4.933642,5.975134,5.535862,6.233781,6.461793,5.757202,5.754639,5.514652,5.563486,5.598621
"10338165",NA,3.673879,3.791186,3.857662,4.740605,3.877431,3.889071,3.777625,4.105716,4.118949,4.077359,3.602186,3.791229
"10338166",NA,8.886411,8.956836,8.259078,8.918951,8.991321,8.875897,9.049975,8.982584,9.10678,9.432902,9.152955,9.146222
"10338167",NA,3.804274,3.056249,3.863292,3.205304,3.326498,3.404118,3.260643,3.336773,3.344214,3.612484,3.264916,3.238681
"10338168",NA,7.361953,7.635226,7.605176,8.002098,6.556099,7.535314,7.645725,7.801038,7.351975,7.167543,7.298295,7.386529
"10338169",NA,5.441747,5.227798,5.11073,4.648959,5.360411,4.856128,6.04144,5.602474,5.07878,5.185544,5.371028,4.252599
"10338170",NA,4.013539,4.261909,5.155071,6.087153,5.085744,3.78499,4.785998,3.838278,4.376525,4.574181,3.969091,4.196311
"10338171",NA,3.233482,3.918823,3.749112,3.309436,3.29246,3.175741,3.673223,3.166924,3.663546,3.390283,3.17017,3.143914
"10338172",NA,6.811431,6.745702,6.855272,6.671244,6.580026,6.867679,6.314375,6.436548,6.791502,6.580172,6.640661,6.510385
"10338173",NA,7.239202,7.425869,7.010359,7.426687,6.979692,7.626142,7.338991,7.615378,7.338899,7.191495,7.296319,7.348616
"10338174",NA,5.721179,5.676801,6.286959,6.694064,5.907246,6.697459,6.190818,6.855877,7.457537,6.901948,6.436624,6.71975
"10338175",NA,3.322999,3.41751,3.456773,3.342694,3.411863,3.538076,3.370705,3.34042,3.407321,3.479317,3.624262,3.239417
"10338176",NA,8.474507,8.698011,8.182822,8.362024,8.670954,8.671705,8.823689,8.585983,8.965571,8.715793,8.823645,8.871068
"10338177",NA,4.824214,4.390215,5.557215,5.161065,5.391782,5.48848,4.151816,5.552505,4.938043,6.356446,4.341145,5.666068
"10338178",NA,5.407701,5.271119,5.718174,5.082693,6.296035,5.794756,5.220067,5.939252,5.009134,5.74146,5.202063,5.836127
"10338179",NA,10.83101,10.90483,10.73854,10.79726,11.01373,10.93435,10.98049,10.77805,10.63089,10.63321,10.54328,10.59985
"10338180",NA,9.772802,9.909994,9.520043,9.338116,10.10631,9.994703,9.903407,9.944525,9.99383,9.894885,9.79863,9.783916
"10338181",NA,3.99518,3.769332,3.372527,3.957831,3.723882,3.318329,3.764353,3.858862,3.550327,3.655043,3.846082,3.695518
"10338182",NA,6.073621,6.215437,6.668164,5.939692,6.068821,5.947823,6.453511,6.197693,5.560652,6.50559,6.29258,6.439785
"10338183",NA,4.076668,3.792001,5.074759,4.389243,4.152949,4.199942,3.847314,5.419231,4.409966,5.500637,4.095096,3.907116
"10338184",NA,5.138508,5.590838,5.059386,5.617975,5.669416,5.044673,5.9844,5.957341,5.464773,6.043461,5.410887,5.213293
"10338185",NA,4.588629,3.929724,3.652575,3.772249,3.598269,3.962015,4.615527,3.90027,3.824077,4.490582,3.493114,3.696541
"10338186",NA,6.61532,6.38027,7.264623,7.761694,6.316296,7.487694,6.95035,7.289516,7.240766,7.590299,7.4807,7.448046
"10338187",NA,6.963813,7.207926,7.598143,7.080302,7.099023,7.186404,7.186926,6.954678,6.58986,7.008975,6.875428,7.05196
"10338188",NA,6.181054,5.200037,5.642985,6.245639,5.822607,6.312302,5.637009,5.835943,6.568235,6.32371,5.77635,5.471221
"10338189",NA,5.531249,4.831222,5.628187,5.751889,5.11726,5.725626,5.326915,5.058211,5.343851,5.343419,5.231586,5.112681
"10338190",NA,5.503565,4.842701,4.918423,5.296748,5.484035,4.902568,5.61279,5.421789,5.302341,5.136837,5.638833,5.194489
"10338191",NA,6.831662,7.319542,6.726501,6.793803,6.816062,6.63389,6.456702,6.812568,6.997275,7.130929,7.141943,7.09556
"10338192",NA,3.298817,5.309085,3.241976,4.296494,5.552716,3.820616,7.048437,3.898163,4.356598,5.46052,5.717,5.304428
"10338193",NA,6.651077,6.556666,6.439469,7.023096,6.365987,7.216302,7.603881,7.650578,8.46491,8.079358,6.546731,7.280484
"10338194",NA,4.901657,5.520901,5.720344,6.001394,5.65555,5.767487,4.912434,4.807662,4.775226,4.854117,4.985345,4.609968
"10338195",NA,8.621405,8.830925,8.701933,8.802826,8.880909,9.053692,9.110494,9.045136,9.023802,9.228897,8.856567,8.479431
"10338196",NA,9.911924,9.791754,9.555578,9.608401,9.662414,9.448287,9.70279,8.973971,8.865942,8.929193,8.911222,9.176051
"10338197",NA,5.759697,6.386013,5.821216,6.304689,6.044575,6.698253,6.163779,6.512638,6.650843,6.828442,6.888687,6.615262
"10338198",NA,4.623074,4.639735,4.744241,5.216053,4.183316,4.090054,4.539319,5.035185,4.236362,5.131999,4.39879,4.333549
"10338199",NA,3.706178,3.336678,3.392519,3.273394,3.041692,3.870939,3.551763,3.69403,3.696432,3.777067,3.594562,3.910757
"10338200",NA,4.906933,4.620031,5.033857,3.854106,4.120753,4.709697,4.299336,5.213739,5.059649,4.849864,4.903589,4.692982
"10338201",NA,4.296953,5.338147,4.933339,4.161006,4.53089,4.715878,4.664655,5.325682,4.893294,4.514601,4.492318,4.790664
"10338202",NA,7.547272,7.809758,7.77738,7.570773,7.759746,8.048884,7.66592,7.767782,8.047977,8.230364,8.13244,8.006854
"10338203",NA,6.952591,7.150351,6.422355,7.513428,6.757081,6.961132,6.794046,7.306657,6.785953,7.249549,6.874727,7.23364
"10338204",NA,4.532915,4.078824,4.67802,4.600143,4.473754,4.450201,4.146266,4.854218,4.262541,4.448162,4.785393,4.691844
"10338205",NA,8.832588,9.164822,9.782741,8.937316,9.027931,8.830836,8.963842,9.17986,8.828256,8.644683,8.155441,8.708497
