"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Nif3l1",-0.276665809523806,8.93195223076923,-2.58203091200388,0.0224442394341789,0.188621513424204,-3.44864024871417
"Sspn",-0.652874952380953,8.05423338461538,-2.58167139242121,0.0224596577397473,0.188621513424204,-3.44926658423606
"Camk1",-0.384562833333328,8.84630446153846,-2.58162745311795,0.022461542817372,0.188621513424204,-3.44934313115214
"Ipo7",0.271283333333335,9.24592969230769,2.5815149643632,0.0224663694915656,0.188621513424204,-3.44953909672393
"Hexa",-0.300536166666667,9.765531,-2.5814978332256,0.0224671046435211,0.188621513424204,-3.44956894049311
"Gm4876",-0.845365738095238,6.37281276923077,-2.58107836004974,0.022485112847416,0.188621513424204,-3.45029967712325
"Dleu2",0.34157273809524,3.72213038461538,2.58096169309682,0.0224901239037612,0.188621513424204,-3.45050290874897
"Cxcr6",0.321220000000001,6.46668438461538,2.58088062672682,0.0224936064872427,0.188621513424204,-3.45064412324323
"Slc4a7",-0.398572238095237,8.54019315384615,-2.5808687903474,0.0224941150177148,0.188621513424204,-3.45066474165126
"Wsb1",0.297488238095241,8.83332769230769,2.57988468014481,0.0225364346311686,0.188816377263585,-3.45237891741635
"Arhgap26",0.299158880952385,8.74071161538462,2.57977381334024,0.0225412070544487,0.188816377263585,-3.45257201909312
"Il7",0.27543166666667,6.18456230769231,2.57971085814674,0.0225439174879519,0.188816377263585,-3.45268166988507
"Nnat",-2.22598938095238,10.355775,-2.57870269562299,0.0225873652800616,0.189105998128007,-3.45443750695492
"Secisbp2",0.206271761904764,7.43791492307692,2.57835603199176,0.0226023238174524,0.189147572529896,-3.45504121691789
"Wdr12",-0.245506119047615,7.76069876923077,-2.57810662285665,0.0226130917521254,0.189147572529896,-3.45547554471015
"Neurl4",0.193108333333336,7.83503292307692,2.57784798628852,0.0226242633131247,0.189147572529896,-3.45592592831753
"Gata6",0.642346976190481,9.07473669230769,2.57776586134685,0.0226278117390623,0.189147572529896,-3.45606893596234
"Pdik1l",0.186514071428573,7.40960784615385,2.57635108041886,0.022689025720993,0.18947638400516,-3.45853234285281
"Zfp868",0.277841547619051,6.17197184615385,2.5761430069213,0.0226980420387803,0.18947638400516,-3.45889460530834
"4931431C16Rik",-0.330624166666666,6.23182523076923,-2.57607630655292,0.022700933057549,0.18947638400516,-3.4590107309016
"Zbtb26",0.361089261904766,7.83040215384615,2.57603577559295,0.0227026899799843,0.18947638400516,-3.45908129502181
"Slc35a5",0.212647380952379,8.80098523076923,2.57475481084782,0.0227582846448157,0.189866064853697,-3.46131127653574
"Ankrd13c",-0.309853833333332,10.1163205384615,-2.57429693784417,0.0227781885547514,0.189957799273179,-3.46210829010849
"Rpl21",0.189495952380957,12.8732853846154,2.57393109145232,0.022794104136731,0.189961263414217,-3.46274508397131
"Snap23",-0.274787619047615,11.1809592307692,-2.5738778640372,0.0227964206095002,0.189961263414217,-3.46283772961235
"Ninl",0.296132166666666,6.40504538461538,2.57218084805739,0.022870394738745,0.19048761546858,-3.46579119396517
"Taf10",-0.360408809523809,10.2673246153846,-2.57201923078441,0.0228774518483883,0.19048761546858,-3.46607244038295
"Rbm12b2",0.509609904761906,7.500139,2.57096441272586,0.0229235628396814,0.190771214564101,-3.46790790598496
"Krr1",0.185912952380956,7.61485269230769,2.5708309260854,0.0229294045642371,0.190771214564101,-3.46814016717588
"Plekhg3",0.283047261904763,8.17853376923077,2.56954812782893,0.022985616626244,0.191164309258201,-3.47037199960855
"Ccdc9b",-0.47338426190476,7.98997438461539,-2.56927012578152,0.0229978162019232,0.191191201828386,-3.4708556281507
"Tmem119",0.725127476190477,8.24858407692308,2.5685490146071,0.023029489949752,0.191379907906669,-3.4721100423754
"Rpl13a",0.27591214285715,11.7239769230769,2.56710728358726,0.0230929424003567,0.191759534330389,-3.47461770089453
"Asxl1",0.169281976190478,8.738269,2.5671024095098,0.0230931572012961,0.191759534330389,-3.47462617785237
"Trip11",0.259540619047621,8.37577269230769,2.56688647152358,0.0231026755427957,0.191763897732416,-3.47500173069876
"Zdhhc17",0.340767476190478,7.30369515384615,2.56571893130332,0.0231542053497769,0.19211683847418,-3.47703211778153
"Lrrc40",0.23872516666667,8.50900284615385,2.56520984012272,0.023176709049696,0.19217624639847,-3.47791735584657
"Slc39a14",0.396835738095239,7.66489038461538,2.56514922906416,0.0231793896894046,0.19217624639847,-3.47802274645849
"Srsf11",0.217476119047621,9.15817630769231,2.56470116070982,0.0231992156685126,0.192239040966092,-3.47880182531916
"Mgll",-0.840966404761902,11.1496502307692,-2.56457064038013,0.0232049939714275,0.192239040966092,-3.47902875986995
"Pafah2",-0.663456238095236,7.598752,-2.56428129705409,0.0232178085346196,0.192270504540671,-3.47953182621686
"Fbxw7",0.213260380952383,6.64184815384615,2.5636949751455,0.0232437967967093,0.19241099491189,-3.48055118170682
"Afg2a",0.232127738095239,7.53307730769231,2.5628279300821,0.023282279443585,0.19265476401048,-3.48205846277885
"Rpl18a",0.210250238095243,13.025,2.56188116504434,0.023324370701507,0.192928192722628,-3.48370415490127
"Fzd4",-0.914103357142857,10.675839,-2.56087156981341,0.0233693363025243,0.193190623953752,-3.48545885848935
"Copz1",-0.240827142857141,10.6231061538462,-2.56065847318451,0.0233788379563495,0.193190623953752,-3.48582919951622
"Bltp1",0.364141428571431,10.6283138461538,2.56055894425882,0.0233832770786266,0.193190623953752,-3.48600216783868
"Lox",-0.839529523809519,8.61291869230769,-2.55979162365634,0.0234175279591188,0.193398670100794,-3.48733560314114
"Klf5",0.306359428571435,7.41669223076923,2.55944775100799,0.023432893128145,0.193450643850005,-3.48793313943375
"Zfp874b",0.467716190476192,5.98371215384615,2.55893315995903,0.0234559046636437,0.193565677649976,-3.48882728225776
"Gse1",-0.258082404761902,8.06768461538462,-2.55858569185645,0.0234714551286279,0.193619075111358,-3.48943100497342
"Mgst2",1.03238857142857,7.54366446153846,2.55779301037719,0.0235069678159419,0.193706639690965,-3.49080818919548
"H2-Q7",0.275187142857147,11.7525923076923,2.55778402156873,0.0235073708184743,0.193706639690965,-3.49082380537798
"Slc25a28",0.184448595238099,8.53130469230769,2.55771279172322,0.0235105645599439,0.193706639690965,-3.49094755181188
"Thumpd1",0.234693142857146,6.76939776923077,2.55753794351576,0.0235184060288834,0.193706639690965,-3.49125130829366
"Mir26a-1",0.39142492857143,5.76217823076923,2.55407737954406,0.0236741239466161,0.194882545579345,-3.49726190647848
"Tent4b",0.225825761904765,8.91072584615385,2.55395931945942,0.0236794539296606,0.194882545579345,-3.49746691958005
"Mtpn",-0.285873452380949,9.82191469230769,-2.55365050387724,0.0236934013120035,0.194922102460325,-3.49800316883289
"Fxyd6",0.615751238095243,9.71614930769231,2.55333596999612,0.0237076151145577,0.194931756417583,-3.49854932747858
"Cxcr2",0.249813261904764,4.526808,2.55322000554998,0.0237128576321145,0.194931756417583,-3.49875068372337
"Iqsec1",-0.432493261904758,9.14097415384615,-2.55267548495381,0.0237374892842164,0.195059044892729,-3.49969613132692
"Klf15",0.503518119047621,8.83814369230769,2.55137496002696,0.0237964192114815,0.195462150129349,-3.50195397589151
"Armcx4",0.266200761904767,7.07184046153846,2.55118855342329,0.0238048773159782,0.195462150129349,-3.50227756812782
"Clk2",0.264343595238099,8.99830430769231,2.55072383560821,0.0238259762954687,0.195549971195125,-3.50308426285483
"Mmrn1",1.18899021428572,8.636726,2.55035360786899,0.0238427981910276,0.195549971195125,-3.50372690198256
"Tmem120a",-0.839607547619048,9.62014653846154,-2.54983061895855,0.0238665805865423,0.195549971195125,-3.50463465452064
"Jpt1",-0.345270833333331,9.39905723076923,-2.54969393035679,0.0238728001391702,0.195549971195125,-3.50487189573366
"Flvcr2",0.705140095238098,6.88675784615385,2.54959660555063,0.0238772295294691,0.195549971195125,-3.50504081348588
"Ppp4r2",0.341948619047621,8.05055315384615,2.54956058293432,0.0238788691712092,0.195549971195125,-3.50510333414223
"Fbl",0.310158547619051,7.99237038461538,2.54944226405852,0.0238842554577321,0.195549971195125,-3.50530868583819
"Stk16",-0.284056547619043,9.59891769230769,-2.54933946516214,0.0238889361734806,0.195549971195125,-3.50548709902724
"Gar1",0.393534428571431,7.60495884615385,2.54851502370861,0.0239265073117062,0.195710934969612,-3.50691788335758
"Vta1",-0.238616642857142,9.09581438461538,-2.54837252208803,0.0239330071241231,0.195710934969612,-3.50716517472747
"Polr1a",0.265320119047622,8.34195715384615,2.54830398500353,0.0239361338585982,0.195710934969612,-3.50728410961892
"Sdk1",-0.327225285714285,7.21504423076923,-2.5479512086266,0.0239522341332225,0.195767512708638,-3.50789627978646
"Ramp2",-0.672889190476189,9.20419961538462,-2.54669911321483,0.0240094626831773,0.196160069829913,-3.51006882185629
"Rpl13",0.403729690476197,10.1326279230769,2.54646438427134,0.0240202059430085,0.196163196811026,-3.5104760694832
"Dcpp2",0.162321619047621,3.97205638461538,2.54628883256382,0.0240282437661978,0.196163196811026,-3.51078063886766
"Vcl",-0.523250047619042,9.49812169230769,-2.54550614251099,0.0240641116829705,0.196356346791531,-3.51213847050589
"Xlr3b",0.522280190476192,4.90286053846154,2.54537079584615,0.0240703193825296,0.196356346791531,-3.51237326052296
"Trim5",0.336694595238098,7.99690907692308,2.54501228042036,0.0240867702313183,0.196382189910007,-3.51299516971246
"Hspb6",-0.705831214285709,9.24682446153846,-2.54470408578132,0.024100920735708,0.196382189910007,-3.51352976697299
"Cenpu",-0.317272190476188,4.83255753846154,-2.54452025432123,0.0241093650278673,0.196382189910007,-3.51384863324233
"Tbl3",-0.222222714285713,7.69767838461538,-2.54439760392912,0.0241150005582863,0.196382189910007,-3.51406137348191
"Cpne2",-0.708753833333333,9.48727984615385,-2.54429894661651,0.0241195345795493,0.196382189910007,-3.51423249482355
"Dusp8",-0.476991285714284,8.05901846153846,-2.54391280956141,0.0241372883023187,0.19645173120559,-3.51490223083156
"Sgcd",-1.07182014285714,9.60298492307692,-2.54342937372802,0.0241595333926695,0.196557760421704,-3.51574068276071
"Elk1",-0.371349690476187,8.63226569230769,-2.54296003071134,0.0241811489425614,0.19659507549196,-3.51655464573145
"Arhgap11a",-0.471346904761905,6.85462884615385,-2.5429294331005,0.0241825587608053,0.19659507549196,-3.51660770834748
"Fancl",0.17877597619048,7.02101384615385,2.54172692020156,0.0242380287338376,0.19692736734732,-3.51869295977553
"Ak1",-0.487984190476189,8.10395638461539,-2.54161043097052,0.0242434087141746,0.19692736734732,-3.51889494505453
"Acot9",-0.568861142857141,9.77650384615385,-2.54144311747759,0.024251137997283,0.19692736734732,-3.51918505153112
"Cdk2ap1",-0.339320714285714,10.8286661538462,-2.54045775697152,0.024296706395054,0.197222294316,-3.52089345798491
"Slc25a41",-0.236834047619049,6.14944269230769,-2.53878766175194,0.0243741294360793,0.197775470355767,-3.52378858171854
"Anxa6",-0.520336190476188,10.8966276923077,-2.53850009582905,0.024387484556253,0.197808566252392,-3.52428702014241
"Mxd4",-0.192949523809521,9.80926123076923,-2.53776195139957,0.0244217977543216,0.198011564757853,-3.52556636686259
"H1f9",-0.25608919047619,6.65763084615385,-2.53721697310869,0.0244471613719277,0.198072145581085,-3.52651084538278
"Cnbp",0.222194761904765,10.52247,2.53720225113194,0.0244478468940825,0.198072145581085,-3.52653635853709
"Il1rapl1",0.297593476190478,4.60758569230769,2.53632008384542,0.0244889584878057,0.198329871171275,-3.52806506870919
"Melk",-0.320489428571427,6.14397623076923,-2.53596146772727,0.0245056901195931,0.198390028895294,-3.52868646840121
"Arl14ep",0.184816095238096,7.70331530769231,2.53482700523509,0.0245586923926731,0.198743664736759,-3.53065205252887
"Mir99a",0.637312619047624,7.034333,2.53365801909877,0.024613423314386,0.199111016220018,-3.53267716649408
"Dzank1",0.299027976190478,6.29663076923077,2.5333911318416,0.0246259352351713,0.19913668674812,-3.53313947259791
"Entpd6",-0.403176714285712,8.85772515384615,-2.53229765374735,0.0246772625970453,0.199406738350752,-3.53503345318859
"Septin2",-0.358843095238095,10.8474815384615,-2.5322812509997,0.0246780333196228,0.199406738350752,-3.53506186195393
"Tnfrsf12a",-0.500824999999997,8.342427,-2.5314570662647,0.0247167895330356,0.199578745067194,-3.53648923608081
"Tiam1",-0.313349166666664,7.40903830769231,-2.53130564738441,0.0247239161898591,0.199578745067194,-3.53675145689011
"Xpnpep1",-0.333500547619044,9.35104938461538,-2.53105048647479,0.0247359300369643,0.199578745067194,-3.53719332266872
"Sh3pxd2b",-0.484167809523807,7.56194907692308,-2.53089081027763,0.0247434510019422,0.199578745067194,-3.53746982913084
"Clec1a",0.581194285714289,7.28213123076923,2.53083421717563,0.0247461171430154,0.199578745067194,-3.53756782839264
"Tmem165",-0.216950809523805,9.821918,-2.52971492109253,0.0247989049438036,0.19992886541462,-3.5395059130072
"Dnaja3",0.282774714285715,8.98667669230769,2.52922356797193,0.024822112234095,0.200026658133137,-3.54035661648368
"Ccdc80",-0.891320476190474,11.6439384615385,-2.52903482080387,0.0248310325922669,0.200026658133137,-3.54068338984747
"Ciapin1",-0.229951095238095,8.65201115384615,-2.52886256863607,0.0248391760803107,0.200026658133137,-3.54098159915269
"Postn",-0.550916857142854,10.2777735384615,-2.52826101504412,0.0248676356670413,0.200180242719513,-3.5420229809816
"Ino80c",-0.37902857142857,8.60292030769231,-2.52726233855982,0.0249149526458541,0.20048545291328,-3.54375167206081
"Smtnl2",-0.618149642857142,8.16412230769231,-2.52611411844761,0.0249694622507963,0.200730376398314,-3.54573895545363
"Osbpl3",0.322719333333334,6.75333438461538,2.52593182090927,0.0249781270569983,0.200730376398314,-3.54605444103946
"Pigm",0.252674309523813,7.78761676923077,2.52583889628513,0.0249825449840087,0.200730376398314,-3.54621525438667
"C1qtnf6",-0.323819595238091,6.74273323076923,-2.52569302494771,0.0249894816829581,0.200730376398314,-3.54646769241952
"Sp3",0.340347904761909,9.65793007692308,2.52556142835891,0.0249957411604148,0.200730376398314,-3.54669542331367
"Zfp384",0.152530190476194,9.71864869230769,2.52543260525001,0.0250018701797938,0.200730376398314,-3.54691835102221
"2700099C18Rik",0.278228523809528,8.93371630769231,2.52475605377363,0.0250340822769046,0.200890369035978,-3.54808906102484
"Snrpa",-0.255583142857139,9.69167569230769,-2.52461843094606,0.0250406396969438,0.200890369035978,-3.5483271925628
"Rps10",0.252679523809528,12.2442984615385,2.52418638584557,0.0250612364417183,0.200979994690937,-3.54907474229769
"C9",-0.321975857142855,5.03937861538462,-2.5236439990352,0.0250871165947599,0.201111907619046,-3.55001315464427
"Shfl",0.313120619047621,7.92056192307692,2.5229076713908,0.0251222919293072,0.201318208605993,-3.55128701260417
"Rpl4",0.310425000000004,11.0284830769231,2.52180954966072,0.0251748389814085,0.201647228234014,-3.55318656182162
"Slc2a8",-0.26431488095238,7.66817523076923,-2.52165458887883,0.0251822626518092,0.201647228234014,-3.553454594525
"Spout1",-0.180621428571429,8.36000769230769,-2.52119510254112,0.0252042875648187,0.201693633194541,-3.55424932865745
"Ckm",-0.940864452380953,8.00286215384615,-2.52103163282507,0.0252121277619207,0.201693633194541,-3.55453205716965
"Hsd17b6",-0.218854047619046,4.77899215384615,-2.52081755213508,0.0252223988751936,0.201693633194541,-3.5549023109573
"B330016D10Rik",0.338071619047621,4.71622776923077,2.5205775882796,0.0252339165990079,0.201693633194541,-3.55531731800493
"Birc3",0.270675000000002,8.35773492307692,2.52054772201113,0.0252353504672217,0.201693633194541,-3.55536896954205
"Fcgr4",0.560390000000001,6.51486753846154,2.52028215349811,0.0252481037649509,0.201719956794235,-3.55582824243382
"Atp10d",0.581966642857145,8.32142984615385,2.51978088163675,0.0252721930878168,0.201836796031688,-3.55669509779482
"Atp1a3",-0.464024047619045,7.52131676923077,-2.5193367331364,0.0252935557752604,0.201931779614996,-3.55746312341532
"Nabp2",-0.258482095238096,10.426812,-2.51908080988076,0.0253058730931885,0.201954505179323,-3.55790564874986
"Med31",0.23786623809524,8.42726584615385,2.51821531664934,0.0253475712210162,0.202211600717153,-3.55940209598973
"Il6st",0.468544285714293,11.0155969230769,2.5178478134737,0.0253652969769388,0.202277334605925,-3.56003746364088
"Tafa1",-0.195595547619045,5.39648284615385,-2.51743214363944,0.0253853603485468,0.202361653858845,-3.56075607002028
"F11r",0.367637690476192,9.51928807692308,2.51580519287133,0.0254640364682992,0.202912972215998,-3.56356836566204
"Car7",-0.353067595238095,8.12489915384615,-2.51552002510921,0.0254778507953042,0.202947213432599,-3.56406123806813
"Usf1",0.245028857142858,6.62857438461538,2.51497950084941,0.0255040551252755,0.203080086441888,-3.5649954094841
"9430069I07Rik",-0.363618619047617,6.36324930769231,-2.51472662183774,0.0255163234800869,0.20310193426255,-3.56543243052886
"Mtmr7",0.180829238095239,5.80228707692308,2.51412755393797,0.0255454097860484,0.203182361247145,-3.56646767321117
"Snx16",0.236091761904765,6.477319,2.51412601690012,0.0255454844543049,0.203182361247145,-3.56647032924833
"Hsd3b2",-0.179950095238094,4.72240153846154,-2.51349090668527,0.0255763556778826,0.203352053868444,-3.56756777015046
"Lims2",-0.826441928571425,9.62120369230769,-2.51309059197452,0.0255958325035878,0.20343105937626,-3.56825944988738
"Pex5l",-0.241641095238094,5.92564476923077,-2.5124364674482,0.0256276888896318,0.203491671914249,-3.56938959664946
"Ppara",0.42489404761905,7.48212223076923,2.51231231693763,0.0256337394293656,0.203491671914249,-3.5696040838773
"Phf11a",0.358998595238098,5.96225023076923,2.51216167607477,0.025641082838008,0.203491671914249,-3.56986433231502
"Mxra8",-0.658190976190474,10.4992666923077,-2.51195663852137,0.0256510812211722,0.203491671914249,-3.57021854892406
"Clptm1",-0.248777857142858,10.7040923076923,-2.51195475575009,0.0256511730494044,0.203491671914249,-3.57022180149935
"Ssh2",0.550901761904763,9.49325892307692,2.51131476770248,0.0256824054826256,0.203500940994402,-3.57132736555827
"Pcmtd1",0.241910500000005,9.631587,2.5112267243639,0.0256867050025395,0.203500940994402,-3.57147945127091
"Copg2",-0.395030190476184,9.89178323076923,-2.51112742227863,0.025691555165527,0.203500940994402,-3.57165098325054
"Lyrm4",0.212264666666668,9.00995030769231,2.51098498518346,0.0256985136907394,0.203500940994402,-3.57189702179559
"Ces2a",-0.223182833333332,4.26423653846154,-2.51095338166473,0.02570005787366,0.203500940994402,-3.57195161149021
"Zfp808",0.361786833333334,7.81119853846154,2.51040925932153,0.0257266583135708,0.20363595466911,-3.57289145564617
"5730409K12Rik",0.180329761904762,6.63304769230769,2.51007408140903,0.0257430573102172,0.20369014993806,-3.57347036467272
"Pds5b",0.294038714285719,8.64727546153846,2.50974585438616,0.0257591259825114,0.20374169230381,-3.57403724433392
"Mgat4b",-0.299474285714282,8.87167438461539,-2.50941750017652,0.025775210546716,0.20379332209795,-3.57460431988364
"Krtap9-22",-0.323044,4.80053776923077,-2.50864181230422,0.0258132463565392,0.20400669325293,-3.5759438568278
"Mau2",0.219888452380955,9.42315169230769,2.50847707628977,0.0258213311334486,0.20400669325293,-3.57622832267501
"Hdgfl2",0.225706999999999,7.59162346153846,2.50722960611936,0.0258826326327163,0.204415280837053,-3.57838225713881
"Celsr3",-0.187294976190474,5.66234630769231,-2.50648499044791,0.0259192902983801,0.204629006413424,-3.57966777773783
"Bdh2",0.390958976190478,7.18187146153846,2.50594542945351,0.0259458842887409,0.204749339177398,-3.5805992107432
"Dnajb1",-0.468377071428568,8.15439253846154,-2.50578623175574,0.0259537358749065,0.204749339177398,-3.58087401810949
"Synpo2",-0.723153380952377,8.71052361538461,-2.50525040849113,0.0259801793405294,0.204882153941364,-3.58179891592822
"Ccdc47",0.256126285714288,8.92831984615385,2.50490632914357,0.025997173708633,0.204935769193372,-3.5823928062171
"Bbs1",0.215499428571431,7.70326384615385,2.50450790902927,0.026016865384503,0.204935769193372,-3.58308045729078
"Ost4",-0.427162523809518,9.61976792307692,-2.50445708203539,0.0260193785108508,0.204935769193372,-3.58316817933334
"Hcfc1r1",-0.327350285714283,8.22988153846154,-2.50433490808565,0.0260254203233751,0.204935769193372,-3.58337903636453
"BC025933",0.261869071428574,7.48050207692308,2.50364115964204,0.0260597535660898,0.205115523556562,-3.58457629690358
"Traf4",0.191276166666668,8.60309730769231,2.5034850395087,0.0260674858768656,0.205115523556562,-3.58484571190367
"Agpat1",-0.49083457142857,9.29092353846154,-2.50259938393746,0.0261113924059711,0.205385220090346,-3.58637397642664
"Aldh3b1",-0.46260283333333,8.342573,-2.50193626358135,0.0261443133091678,0.205568339603501,-3.58751812547478
"Foxp2",0.699682190476193,7.04992138461538,2.50090035412507,0.0261958214611194,0.205886998066155,-3.58930528917731
"Cdipt",-0.342870952380947,9.48247315384615,-2.50027924916716,0.0262267512614474,0.205886998066155,-3.59037671214211
"Aqp3",-0.189255690476188,6.24614007692308,-2.50006454206589,0.0262374514239913,0.205886998066155,-3.59074706768057
"Cdca8",-0.272758142857138,5.88855476923077,-2.49993749609696,0.0262437848768769,0.205886998066155,-3.59096620871288
"Klhl3",0.34273085714286,7.43428261538462,2.49981441470569,0.0262499220921829,0.205886998066155,-3.59117850781933
"Dcaf12l2",-0.204404761904761,5.27644876923077,-2.49976905422708,0.0262521842529498,0.205886998066155,-3.59125674778543
"Rapgef5",0.527091023809529,7.97764392307692,2.49976419219773,0.0262524267370979,0.205886998066155,-3.59126513402349
"Ntng2",-0.474819357142855,7.40339846153846,-2.49855868713276,0.0263126155002082,0.206283166517073,-3.59334427785971
"Mbd3l1",-0.237471357142857,4.84145169230769,-2.49761929343359,0.0263596098257919,0.206575641280847,-3.59496423160581
"Cldn12",0.249597285714292,7.99071146153846,2.4971321772716,0.0263840101991068,0.206603058167174,-3.59580416955361
"Zfp28",0.269372238095238,6.30071207692308,2.49713086527771,0.0263840759481712,0.206603058167174,-3.5958064317623
"Ube2a",-0.329515190476188,8.66216092307692,-2.49696928494527,0.0263921745660937,0.206603058167174,-3.59608503409075
"Kctd7",-0.297825333333331,5.63871515384615,-2.49674140210106,0.0264036004184567,0.206616651494741,-3.59647794750566
"Calm3",-0.351390142857138,10.4887070769231,-2.49531498652426,0.0264752278926486,0.207088768807461,-3.59893709428107
"Usp33",0.354275119047619,9.53251730769231,2.4948014238887,0.0265010621884369,0.207088768807461,-3.59982236641865
"Spred2",-0.28098595238095,8.90621146153846,-2.49477755425912,0.0265022635178118,0.207088768807461,-3.59986351110955
"Prune2",-0.448262404761904,7.34488623076923,-2.49476732096835,0.0265027785629132,0.207088768807461,-3.5998811504552
"Cep120",0.245996380952381,8.54245307692308,2.4943363039438,0.0265244805468762,0.207182426073842,-3.60062408243245
"Usp39",-0.261299547619045,9.43027892307692,-2.4934380171152,0.0265697648218571,0.207460148319766,-3.6021722996306
"Mnat1",0.232419095238096,6.92341992307692,2.49267169447022,0.0266084553197049,0.207686201038575,-3.60349292964762
"Tedc2",0.200424214285719,7.42381476923077,2.49198344841258,0.0266432500350968,0.207816696045442,-3.60467889448009
"Ccdc153",0.565595428571434,7.65193861538462,2.49195546867689,0.0266446654937271,0.207816696045442,-3.60472710604984
"Asf1b",-0.616530928571425,7.75948669230769,-2.49143440279741,0.0266710387622253,0.20792185514116,-3.60562491646948
"Clmn",0.741299523809527,8.56141838461538,2.4913038719265,0.0266776493934634,0.20792185514116,-3.60584981501726
"Popdc2",-0.351653023809523,7.43672746153846,-2.49092427447614,0.0266968827583721,0.207995735454704,-3.60650382163122
"Exosc7",0.304993928571431,7.323033,2.49056572601804,0.0267150618646035,0.208014205466715,-3.6071215330542
"Eef1g",-0.246272238095239,6.78951446153846,-2.49049275081401,0.026718763307697,0.208014205466715,-3.60724725200922
"Trappc2",-0.389821642857145,9.95242046153846,-2.48972168112404,0.0267579036003283,0.208242896486642,-3.60857554826007
"Retreg1",1.17322092857143,8.12728115384615,2.48813121198314,0.0268388116958945,0.208796359213154,-3.61131497042844
"Capsl",0.570171976190481,5.98899815384615,2.48735229326116,0.0268785215146055,0.209001648702334,-3.61265636927665
"Taf9b",0.217522785714285,9.92680384615385,2.48722919703772,0.0268848022130229,0.209001648702334,-3.61286834426539
"Mfsd4b5",-0.263178309523806,6.41992423076923,-2.48567434793805,0.0269642563514968,0.209513384786751,-3.61554553866832
"Atg3",0.428135428571434,9.27888253846154,2.48547390109362,0.0269745157728174,0.209513384786751,-3.61589063503105
"Reno1",0.265340047619049,7.51074292307692,2.48536473458088,0.026980104793867,0.209513384786751,-3.61607857609399
"Adamts2",-0.758689190476188,9.67222661538461,-2.48500062882521,0.0269987540435235,0.209552170732598,-3.61670540086559
"Rbbp6",0.270905428571433,8.69294084615385,2.48488354613667,0.0270047535721805,0.209552170732598,-3.61690695765245
"Snrpd1",0.213391023809528,8.44725830769231,2.48437500258637,0.0270308271395758,0.209678194952461,-3.61778237440257
"Adipor1",-0.150413095238092,10.27174,-2.48378917367985,0.0270608932066363,0.209778726189646,-3.61879075835389
"Snord14e",0.418892714285715,8.42360038461539,2.48361492064176,0.0270698424689407,0.209778726189646,-3.61909068395866
"Gna12",-0.351454071428568,10.004464,-2.48336342895936,0.027082763558557,0.209778726189646,-3.61952354102646
"Capn1",-0.490849428571424,9.12180253846154,-2.48303433570038,0.0270996806016215,0.209778726189646,-3.62008994083379
"Fndc7",0.858584309523812,7.11869953846154,2.48299065505605,0.0271019267691191,0.209778726189646,-3.62016511738035
"Atg10",-0.421136976190473,8.98719223076923,-2.48297341601762,0.0271028132926503,0.209778726189646,-3.62019478649672
"Sprr2i",-0.184865642857141,4.43600553846154,-2.48268914141216,0.0271174362331628,0.209815751174152,-3.62068402532906
"Cdin1",0.255970190476193,8.06099623076923,2.48248039343525,0.0271281789511522,0.209822737741882,-3.6210432704435
"Fis1",-0.224483571428568,10.6118507692308,-2.48195944597932,0.02715500611772,0.209932389976516,-3.62193975208534
"Sdsl",-0.350174880952377,6.44000053846154,-2.48174525127144,0.0271660438719924,0.209932389976516,-3.62230833477168
"Dap3",-0.296557261904757,8.80286684615385,-2.48126975771364,0.0271905621368004,0.209932389976516,-3.62312651852411
"Gm5334",-0.299638595238093,5.05700569230769,-2.48096418923662,0.0272063296390034,0.209932389976516,-3.62365228407102
"Pglyrp4",-0.218279238095235,5.18414530769231,-2.48090533544153,0.0272093675364342,0.209932389976516,-3.62375354629915
"Lrp11",-0.302301166666663,6.97965638461538,-2.48075233112736,0.0272172667924941,0.209932389976516,-3.62401679760721
"Sigmar1",-0.519725952380952,11.3267607692308,-2.48070088913752,0.0272199231175475,0.209932389976516,-3.62410530482512
"Trub1",0.185427761904765,7.53492361538462,2.48067780705105,0.0272211150949666,0.209932389976516,-3.62414501792901
"Rbm3",0.231975000000002,12.0809153846154,2.47989838208221,0.0272613946838067,0.21016702105477,-3.62548595929742
"Tmem178b",-0.295999642857142,5.80561292307692,-2.47926091321608,0.0272943807549565,0.210345274744739,-3.62658257206109
"Rbm22",0.180117857142859,9.17740646153846,2.47879910596865,0.0273183011021442,0.210453559502212,-3.62737694254697
"Snora70",0.437067738095243,7.50344,2.47837572950415,0.0273402485388896,0.210546572713356,-3.62810516373424
"Myh1",-0.21326638095238,5.07518507692308,-2.47720189008438,0.0274011879117128,0.210928840663551,-3.63012398915005
"Uhrf1",-0.314530738095236,6.31602053846154,-2.47685532130194,0.0274192048223211,0.210928840663551,-3.63071997394781
"D16Ertd472e",0.368368404761905,7.38720461538462,2.47675992989388,0.0274241658884728,0.210928840663551,-3.6308840110556
"Grwd1",-0.232067119047617,7.18458938461538,-2.47665827005417,0.0274294539092115,0.210928840663551,-3.63105882517736
"Sfrp4",-0.648571952380952,7.42632338461538,-2.47619814029438,0.0274534006464688,0.21102941191637,-3.6318500337988
"Mfsd10",0.178798357142858,8.34987446153846,2.47586497636256,0.027470752180237,0.21102941191637,-3.63242288983261
